product_code,order_id,production_order_id,production_code,quantity_production_order,quantity_exported_production_order,time_create,completed_at,time_stock_out
7-CM0BLK-BLK-50-PP,2111,1999,PYC-697-PHOI,1.000000,1.000000,2022-10-31,2022-11-01,2022-10-31
9-NS3C02-000-00-NT,2111,1999,PYC-697-PHOI,103.000000,103.000000,2022-10-31,2022-11-01,2022-10-31
9-B03680-WHI-00-HN,2111,1999,PYC-697-PHOI,4.000000,4.000000,2022-10-31,2022-11-01,2022-10-31
3-NH0675-BLK-23-CY,2111,1999,PYC-697-PHOI,101.000000,101.000000,2022-10-31,2022-11-01,2022-10-31
9-SDY003-000-00-MX,2111,1999,PYC-697-PHOI,100.000000,100.000000,2022-10-31,2022-11-01,2022-10-31
9-GLNDYC-000-IN-TL,2111,1999,PYC-697-PHOI,100.000000,100.000000,2022-10-31,2022-11-01,2022-10-31
4-CVAC06-BLK-D6-30,2111,1999,PYC-697-PHOI,66.000000,66.000000,2022-10-31,2022-11-01,2022-10-31
4-KATE00-BLK-N0-28,2111,1999,PYC-697-PHOI,148.500000,148.500000,2022-10-31,2022-11-01,2022-10-31
1-CVAC06-BLK-00-HV,2111,2038,PYC-730-CAT,2.420000,2.420000,2022-11-03,2022-11-04,2022-11-03
1-CVAC06-BLK-L2-HV,2111,2038,PYC-730-CAT,2.920000,3.500000,2022-11-03,2022-11-04,2022-11-03
1-CVAC39-RGD-00-IW,2111,2038,PYC-730-CAT,2.310000,2.310000,2022-11-03,2022-11-04,2022-11-03
6-NH7000-BLK-00-WW,2112,1982,PYC-686-PHOI,101.000000,101.000000,2022-10-28,2022-10-29,2022-10-29
8-DY0002-000-DE-MX,2112,1982,PYC-686-PHOI,101.000000,101.000000,2022-10-28,2022-10-29,2022-10-29
7-CM0BLK-BLK-50-PP,2112,1982,PYC-686-PHOI,2.000000,2.000000,2022-10-28,2022-10-29,2022-10-29
9-NS3C02-000-00-NT,2112,1982,PYC-686-PHOI,103.000000,103.000000,2022-10-28,2022-10-29,2022-10-29
9-B03680-WHI-00-HN,2112,1982,PYC-686-PHOI,4.000000,4.000000,2022-10-28,2022-10-29,2022-10-29
3-NH0675-BLK-23-CY,2112,1982,PYC-686-PHOI,101.000000,101.000000,2022-10-28,2022-10-29,2022-10-29
9-SDY003-000-00-MX,2112,1982,PYC-686-PHOI,100.000000,100.000000,2022-10-28,2022-10-29,2022-10-29
9-GLNDYC-000-IN-TL,2112,1982,PYC-686-PHOI,100.000000,100.000000,2022-10-28,2022-10-29,2022-10-29
4-KATE00-BLK-N0-28,2112,1982,PYC-686-PHOI,148.500000,148.500000,2022-10-28,2022-10-29,2022-10-29
1-P2585Q-BLK-V1-EV,2112,2000,PYC-721-CAT,2.920000,3.500000,2022-10-31,2022-11-01,2022-10-31
1-P2585Q-BLK-L2-EV,2112,2000,PYC-721-CAT,4.730000,5.000000,2022-10-31,2022-11-01,2022-10-31
1-L03090-BL2-07-DD,2112,2000,PYC-721-CAT,8.580000,8.580000,2022-10-31,2022-11-01,2022-10-31
4-P2585Q-BLK-D8-30,2112,2009,PYC-702-PHOI,66.000000,60.020000,2022-11-01,2022-11-02,2022-11-01
4-P2585Q-BLK-D8-30,2112,2009,PYC-702-PHOI,66.000000,5.980000,2022-11-01,2022-11-02,2022-11-01
2-M83200-BLK-00-DI,2112,2231,PYC-814-CAT,3.400000,3.400000,2022-11-18,2022-11-19,2022-11-18
8-DY0147-000-DE-CE,2113,2101,PYC-751-PHOI,253.000000,253.000000,2022-11-09,2022-11-10,2022-11-12
2-M83200-BLK-00-DI,2113,2231,PYC-814-CAT,8.500000,8.500000,2022-11-18,2022-11-19,2022-11-18
6-NH7000-NAV-00-WW,2113,1982,PYC-686-PHOI,253.000000,253.000000,2022-10-28,2022-10-29,2022-10-29
7-CM7956-NAV-50-PP,2113,1982,PYC-686-PHOI,3.000000,3.000000,2022-10-28,2022-10-29,2022-10-29
8-DY0002-000-DE-MX,2113,1982,PYC-686-PHOI,253.000000,253.000000,2022-10-28,2022-10-29,2022-10-29
9-NS3C02-000-00-NT,2113,1982,PYC-686-PHOI,258.000000,258.000000,2022-10-28,2022-10-29,2022-10-29
9-B03680-WHI-00-HN,2113,1982,PYC-686-PHOI,10.000000,10.000000,2022-10-28,2022-10-29,2022-10-29
3-NH0675-BLK-23-CY,2113,1982,PYC-686-PHOI,253.000000,253.000000,2022-10-28,2022-10-29,2022-10-29
9-GLNDYC-000-IN-TL,2113,1982,PYC-686-PHOI,250.000000,250.000000,2022-10-28,2022-10-29,2022-10-29
1-SUEDE0-NAB-V1-TQ,2113,2000,PYC-721-CAT,7.290000,8.000000,2022-10-31,2022-11-01,2022-10-31
1-SUEDE0-NAB-L2-TQ,2113,2000,PYC-721-CAT,11.830000,12.000000,2022-10-31,2022-11-01,2022-10-31
1-L03090-BGE-07-DD,2113,2000,PYC-721-CAT,21.450000,21.450000,2022-10-31,2022-11-01,2022-10-31
7-CM8357-BGE-50-PP,2113,2011,PYC-704-PHOI,1.000000,1.000000,2022-11-01,2022-11-02,2022-11-01
4-KATE00-BGE-N0-28,2113,2041,PYC-719-PHOI,371.250000,372.000000,2022-11-03,2022-11-04,2022-11-04
7-CM8357-BGE-50-PP,2113,2086,PYC-740-PHOI,1.000000,1.000000,2022-11-08,2022-11-09,2022-11-09
4-SUEDE0-NAB-DL-30,2113,2086,PYC-740-PHOI,165.000000,158.000000,2022-11-08,2022-11-09,2022-11-09
4-SUEDE0-NAB-DL-30,2113,2086,PYC-740-PHOI,165.000000,7.000000,2022-11-08,2022-11-09,2022-11-09
6-DS0012-BLK-00-NT,2114,1999,PYC-697-PHOI,101.000000,101.000000,2022-10-31,2022-11-01,2022-10-31
6-KHDS12-BLK-00-NT,2114,1999,PYC-697-PHOI,101.000000,101.000000,2022-10-31,2022-11-01,2022-10-31
8-DY0002-000-DE-MX,2114,1999,PYC-697-PHOI,101.000000,1.000000,2022-10-31,2022-11-01,2022-10-31
8-DY0002-000-DE-MX,2114,1999,PYC-697-PHOI,101.000000,100.000000,2022-10-31,2022-11-01,2022-10-31
8-DY0003-000-DE-MX,2114,1999,PYC-697-PHOI,101.000000,101.000000,2022-10-31,2022-11-01,2022-10-31
7-CM0BLK-BLK-50-PP,2114,1999,PYC-697-PHOI,2.000000,2.000000,2022-10-31,2022-11-01,2022-10-31
9-NS3C02-000-00-NT,2114,1999,PYC-697-PHOI,103.000000,103.000000,2022-10-31,2022-11-01,2022-10-31
9-B03680-WHI-00-HN,2114,1999,PYC-697-PHOI,4.000000,4.000000,2022-10-31,2022-11-01,2022-10-31
3-NH0468-BLK-23-CY,2114,1999,PYC-697-PHOI,101.000000,101.000000,2022-10-31,2022-11-01,2022-10-31
9-SDY003-000-00-MX,2114,1999,PYC-697-PHOI,100.000000,100.000000,2022-10-31,2022-11-01,2022-10-31
9-GLNDYC-000-IN-TL,2114,1999,PYC-697-PHOI,100.000000,1.000000,2022-10-31,2022-11-01,2022-10-31
9-GLNDYC-000-IN-TL,2114,1999,PYC-697-PHOI,100.000000,99.000000,2022-10-31,2022-11-01,2022-10-31
4-KATE00-BLK-N0-28,2114,1999,PYC-697-PHOI,148.500000,148.500000,2022-10-31,2022-11-01,2022-10-31
1-P2585Q-BLK-V1-EV,2114,2014,PYC-724-CAT,2.830000,3.400000,2022-11-01,2022-11-02,2022-11-01
1-P2585Q-BLK-L4-EV,2114,2014,PYC-724-CAT,10.460000,11.000000,2022-11-01,2022-11-02,2022-11-01
1-P2585Q-BLK-L2-EV,2114,2014,PYC-724-CAT,2.000000,2.000000,2022-11-01,2022-11-02,2022-11-01
4-P2585Q-BLK-DK-30,2114,2087,PYC-741-PHOI,66.000000,66.000000,2022-11-08,2022-11-09,2022-11-09
2-M83200-BLK-00-DI,2114,2231,PYC-814-CAT,3.400000,3.400000,2022-11-18,2022-11-19,2022-11-18
2-M83200-BLK-00-DI,2115,2231,PYC-814-CAT,6.800000,6.800000,2022-11-18,2022-11-19,2022-11-18
6-NH7000-BLK-00-WW,2115,1999,PYC-697-PHOI,202.000000,202.000000,2022-10-31,2022-11-01,2022-10-31
8-DY0002-000-DE-MX,2115,1999,PYC-697-PHOI,202.000000,202.000000,2022-10-31,2022-11-01,2022-10-31
7-CM0BLK-BLK-50-PP,2115,1999,PYC-697-PHOI,3.000000,3.000000,2022-10-31,2022-11-01,2022-10-31
9-NS3C02-000-00-NT,2115,1999,PYC-697-PHOI,206.000000,206.000000,2022-10-31,2022-11-01,2022-10-31
9-B03680-WHI-00-HN,2115,1999,PYC-697-PHOI,8.000000,8.000000,2022-10-31,2022-11-01,2022-10-31
3-NH0675-BLK-23-CY,2115,1999,PYC-697-PHOI,202.000000,1.000000,2022-10-31,2022-11-01,2022-10-31
3-NH0675-BLK-23-CY,2115,1999,PYC-697-PHOI,202.000000,28.920000,2022-10-31,2022-11-01,2022-10-31
3-NH0675-BLK-23-CY,2115,1999,PYC-697-PHOI,202.000000,172.080000,2022-10-31,2022-11-01,2022-10-31
9-SDY003-000-00-MX,2115,1999,PYC-697-PHOI,200.000000,200.000000,2022-10-31,2022-11-01,2022-10-31
9-GLNDYC-000-IN-TL,2115,1999,PYC-697-PHOI,200.000000,200.000000,2022-10-31,2022-11-01,2022-10-31
4-CVAC06-BLK-D6-30,2115,1999,PYC-697-PHOI,132.000000,132.000000,2022-10-31,2022-11-01,2022-10-31
4-KATE00-BLK-N0-28,2115,1999,PYC-697-PHOI,297.000000,297.000000,2022-10-31,2022-11-01,2022-10-31
1-CVAC06-BLK-00-HV,2115,2014,PYC-724-CAT,15.290000,15.290000,2022-11-01,2022-11-02,2022-11-01
1-CVAC06-BLK-L2-HV,2115,2014,PYC-724-CAT,5.830000,7.000000,2022-11-01,2022-11-02,2022-11-01
1-L03090-BL2-07-DD,2115,2014,PYC-724-CAT,17.380000,17.380000,2022-11-01,2022-11-02,2022-11-01
6-NH7000-WHI-00-WW,2116,1999,PYC-697-PHOI,104.000000,104.000000,2022-10-31,2022-11-01,2022-10-31
7-CM1712-WHI-50-PP,2116,1999,PYC-697-PHOI,2.000000,2.000000,2022-10-31,2022-11-01,2022-10-31
8-DY0077-000-DE-TL,2116,1999,PYC-697-PHOI,104.000000,104.000000,2022-10-31,2022-11-01,2022-10-31
8-DY0078-000-DE-TL,2116,1999,PYC-697-PHOI,104.000000,104.000000,2022-10-31,2022-11-01,2022-10-31
9-B03680-WHI-00-HN,2116,1999,PYC-697-PHOI,4.000000,4.000000,2022-10-31,2022-11-01,2022-10-31
3-NH950V-WHI-23-CY,2116,1999,PYC-697-PHOI,104.000000,104.000000,2022-10-31,2022-11-01,2022-10-31
9-NDY002-000-LG-WW,2116,1999,PYC-697-PHOI,106.000000,106.000000,2022-10-31,2022-11-01,2022-10-31
7-CMTHUN-WHI-00-AK,2116,1999,PYC-697-PHOI,1.000000,1.000000,2022-10-31,2022-11-01,2022-10-31
4-THCO4C-WHI-DT-30,2116,2011,PYC-704-PHOI,33.480000,33.480000,2022-11-01,2022-11-02,2022-11-01
1-WOOAC1-WHI-00-KJ,2116,2014,PYC-724-CAT,8.270000,8.270000,2022-11-01,2022-11-02,2022-11-01
1-WOOAC1-WHI-L1-KJ,2116,2014,PYC-724-CAT,6.800000,8.000000,2022-11-01,2022-11-02,2022-11-01
2-M83200-WHI-00-DI,2116,2025,PYC-729-CAT,3.500000,3.500000,2022-11-02,2022-11-03,2022-11-03
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,165.420000,2022-11-17,2022-11-18,2022-11-17
4-KATE00-BLK-NL-28,2116,2201,PYC-784-PHOI,165.420000,0.000000,2022-11-17,2022-11-18,2022-11-17
1-MICRIN-WHI-L1-HV,2116,2230,PYC-813-CAT,2.490000,2.990000,2022-11-18,2022-11-19,2022-11-19
1-PH563B-BLK-00-UL,2117,2230,PYC-813-CAT,24.460000,24.460000,2022-11-18,2022-11-19,2022-11-19
1-563BIN-WHI-00-UL,2117,2230,PYC-813-CAT,25.410000,24.500000,2022-11-18,2022-11-19,2022-11-19
1-563BIN-WHI-00-UL,2117,2230,PYC-813-CAT,25.410000,0.910000,2022-11-18,2022-11-19,2022-11-19
5-DA2011-BLK-05-PI,2117,2089,PYC-312-THIENDUC,254.100000,254.100000,2022-11-08,2022-11-09,2022-11-09
7-CM0BLK-BLK-50-PP,2117,2089,PYC-312-THIENDUC,3.810000,3.810000,2022-11-08,2022-11-09,2022-11-09
9-B03640-WHI-KE-HN,2117,2089,PYC-312-THIENDUC,31.160000,31.160000,2022-11-08,2022-11-09,2022-11-09
5-DA2011-BLK-05-PI,2118,2089,PYC-312-THIENDUC,172.060000,172.060000,2022-11-08,2022-11-09,2022-11-09
7-CM0BLK-BLK-50-PP,2118,2089,PYC-312-THIENDUC,2.580000,2.580000,2022-11-08,2022-11-09,2022-11-09
9-B03640-WHI-KE-HN,2118,2089,PYC-312-THIENDUC,21.000000,21.000000,2022-11-08,2022-11-09,2022-11-09
1-PH563B-BLK-00-UL,2118,2230,PYC-813-CAT,18.070000,18.070000,2022-11-18,2022-11-19,2022-11-19
1-563BIN-WHI-00-UL,2118,2230,PYC-813-CAT,18.310000,1.810000,2022-11-18,2022-11-19,2022-11-19
1-563BIN-WHI-00-UL,2118,2230,PYC-813-CAT,18.310000,16.500000,2022-11-18,2022-11-19,2022-11-19
1-PH563B-PEW-00-UL,2119,2158,PYC-779-CAT,10.500000,10.500000,2022-11-15,2022-11-16,2022-11-15
1-563BIN-WHI-00-UL,2119,2158,PYC-779-CAT,10.910000,10.500000,2022-11-15,2022-11-16,2022-11-15
1-563BIN-WHI-00-UL,2119,2158,PYC-779-CAT,10.910000,0.410000,2022-11-15,2022-11-16,2022-11-15
7-CM9655-GRY-50-PP,2119,2089,PYC-312-THIENDUC,0.640000,0.640000,2022-11-08,2022-11-09,2022-11-09
5-DA2011-BLK-05-PI,2119,2089,PYC-312-THIENDUC,109.140000,109.140000,2022-11-08,2022-11-09,2022-11-09
7-CM0BLK-BLK-50-PP,2119,2089,PYC-312-THIENDUC,0.890000,0.890000,2022-11-08,2022-11-09,2022-11-09
9-B03640-WHI-KE-HN,2119,2089,PYC-312-THIENDUC,13.010000,13.010000,2022-11-08,2022-11-09,2022-11-09
7-CM6377-MIN-50-PP,2120,2089,PYC-312-THIENDUC,1.000000,1.000000,2022-11-08,2022-11-09,2022-11-09
7-CM9655-GRY-50-PP,2120,2089,PYC-312-THIENDUC,0.630000,0.630000,2022-11-08,2022-11-09,2022-11-09
5-DA2011-BLK-05-PI,2120,2089,PYC-312-THIENDUC,107.860000,107.860000,2022-11-08,2022-11-09,2022-11-09
9-B03640-WHI-KE-HN,2120,2089,PYC-312-THIENDUC,13.100000,13.100000,2022-11-08,2022-11-09,2022-11-09
1-PH563B-PEW-00-UL,2120,2158,PYC-779-CAT,10.380000,10.380000,2022-11-15,2022-11-16,2022-11-15
1-563BIN-WHI-00-UL,2120,2158,PYC-779-CAT,10.790000,3.010000,2022-11-15,2022-11-16,2022-11-15
1-563BIN-WHI-00-UL,2120,2158,PYC-779-CAT,10.790000,7.780000,2022-11-15,2022-11-16,2022-11-15
6-KHOENN-TRO-15-HO,2121,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
7-CM1712-WHI-50-PP,2121,2096,PYC-313-THIENDUC,5.000000,5.000000,2022-11-09,2022-11-10,2022-11-09
7-CM9631-GRY-50-PP,2121,2096,PYC-313-THIENDUC,1.000000,1.000000,2022-11-09,2022-11-10,2022-11-09
5-DA2011-WHI-05-PI,2121,2096,PYC-313-THIENDUC,294.000000,294.000000,2022-11-09,2022-11-10,2022-11-09
8-TA0139-000-EN-TG,2121,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
9-GL350G-000-00-NA,2121,2096,PYC-313-THIENDUC,500.000000,500.000000,2022-11-09,2022-11-10,2022-11-09
9-GDATMB-WHI-20-AN,2121,2096,PYC-313-THIENDUC,78.750000,78.750000,2022-11-09,2022-11-10,2022-11-09
9-GDATMG-WHI-20-AN,2121,2096,PYC-313-THIENDUC,31.500000,31.500000,2022-11-09,2022-11-10,2022-11-09
9-B36100-WHI-00-HN,2121,2096,PYC-313-THIENDUC,10.000000,10.000000,2022-11-09,2022-11-10,2022-11-09
9-804737-Y00-5L-BN,2121,2096,PYC-313-THIENDUC,2.000000,2.000000,2022-11-09,2022-11-10,2022-11-09
4-KATE00-WHI-N0-28,2121,2096,PYC-313-THIENDUC,708.750000,708.750000,2022-11-09,2022-11-10,2022-11-09
3-NHKN17-WHI-23-CY,2121,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
9-N3TP00-SIL-00-CA,2121,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
9-STA003-000-00-TL,2121,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
1-P2585Q-WHI-L3-EV,2121,2134,PYC-767-CAT,11.550000,11.550000,2022-11-12,2022-11-14,2022-11-14
1-2585IN-WHI-L3-EV,2121,2134,PYC-767-CAT,68.150000,50.280000,2022-11-12,2022-11-14,2022-11-14
1-2585IN-WHI-L3-EV,2121,2134,PYC-767-CAT,68.150000,17.870000,2022-11-12,2022-11-14,2022-11-14
4-THUNME-PEW-DW-35,2121,2328,PYC-347-THIENDUC,315.000000,315.000000,2022-11-26,2022-11-28,2022-11-26
4-THUNME-PEW-DW-35,2122,2328,PYC-347-THIENDUC,315.000000,315.000000,2022-11-26,2022-11-28,2022-11-26
6-KHOENN-TRO-15-HO,2122,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
7-CM1712-WHI-50-PP,2122,2096,PYC-313-THIENDUC,5.000000,5.000000,2022-11-09,2022-11-10,2022-11-09
7-CM9631-GRY-50-PP,2122,2096,PYC-313-THIENDUC,1.000000,1.000000,2022-11-09,2022-11-10,2022-11-09
5-DA2011-WHI-05-PI,2122,2096,PYC-313-THIENDUC,294.000000,294.000000,2022-11-09,2022-11-10,2022-11-09
8-TA0139-000-EN-TG,2122,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
9-GL350G-000-00-NA,2122,2096,PYC-313-THIENDUC,500.000000,500.000000,2022-11-09,2022-11-10,2022-11-09
9-GDATMB-WHI-20-AN,2122,2096,PYC-313-THIENDUC,78.750000,78.750000,2022-11-09,2022-11-10,2022-11-09
9-GDATMG-WHI-20-AN,2122,2096,PYC-313-THIENDUC,31.500000,31.500000,2022-11-09,2022-11-10,2022-11-09
9-B36100-WHI-00-HN,2122,2096,PYC-313-THIENDUC,10.000000,10.000000,2022-11-09,2022-11-10,2022-11-09
9-804737-Y00-5L-BN,2122,2096,PYC-313-THIENDUC,2.000000,2.000000,2022-11-09,2022-11-10,2022-11-09
4-KATE00-WHI-N0-28,2122,2096,PYC-313-THIENDUC,708.750000,708.750000,2022-11-09,2022-11-10,2022-11-09
3-NHKN17-WHI-23-CY,2122,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
9-N3TP00-SIL-00-CA,2122,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
9-STA003-000-00-TL,2122,2096,PYC-313-THIENDUC,505.000000,505.000000,2022-11-09,2022-11-10,2022-11-09
1-P2585Q-WHI-L3-EV,2122,2134,PYC-767-CAT,11.550000,11.550000,2022-11-12,2022-11-14,2022-11-14
1-2585IN-WHI-L3-EV,2122,2134,PYC-767-CAT,68.150000,10.130000,2022-11-12,2022-11-14,2022-11-14
1-2585IN-WHI-L3-EV,2122,2134,PYC-767-CAT,68.150000,28.000000,2022-11-12,2022-11-14,2022-11-14
1-2585IN-WHI-L3-EV,2122,2134,PYC-767-CAT,68.150000,6.800000,2022-11-12,2022-11-14,2022-11-14
1-2585IN-WHI-L3-EV,2122,2134,PYC-767-CAT,68.150000,23.220000,2022-11-12,2022-11-14,2022-11-14
1-SUEDE0-RSE-V1-TQ,2123,2110,PYC-755-CAT,2.970000,3.560000,2022-11-10,2022-11-11,2022-11-11
1-SUEDE0-RSE-L2-TQ,2123,2110,PYC-755-CAT,4.830000,5.000000,2022-11-10,2022-11-11,2022-11-11
1-3090IN-WHI-00-DD,2123,2110,PYC-755-CAT,8.750000,10.500000,2022-11-10,2022-11-11,2022-11-11
6-NH7000-RSE-00-WW,2123,2174,PYC-770-PHOI,103.000000,103.000000,2022-11-15,2022-11-16,2022-11-15
4-SUEDE0-RSE-DL-30,2123,2184,PYC-775-PHOI,63.040000,63.000000,2022-11-16,2022-11-17,2022-11-18
4-SUEDE0-RSE-DL-30,2123,2184,PYC-775-PHOI,63.040000,0.040000,2022-11-16,2022-11-17,2022-11-18
2-M83200-BLK-00-DI,2123,2231,PYC-814-CAT,3.470000,3.470000,2022-11-18,2022-11-19,2022-11-18
6-NH7000-PNK-00-WW,2123,1999,PYC-697-PHOI,103.000000,103.000000,2022-10-31,2022-11-01,2022-10-31
7-CM3646-PNK-50-PP,2123,1999,PYC-697-PHOI,2.000000,2.000000,2022-10-31,2022-11-01,2022-10-31
8-DY0002-000-DE-MX,2123,1999,PYC-697-PHOI,103.000000,103.000000,2022-10-31,2022-11-01,2022-10-31
9-NS3C02-000-00-NT,2123,1999,PYC-697-PHOI,105.000000,105.000000,2022-10-31,2022-11-01,2022-10-31
9-B03680-WHI-00-HN,2123,1999,PYC-697-PHOI,4.000000,4.000000,2022-10-31,2022-11-01,2022-10-31
4-KATE00-AAP-N0-28,2123,1999,PYC-697-PHOI,151.470000,151.470000,2022-10-31,2022-11-01,2022-10-31
3-NH0675-WHI-23-CY,2123,1999,PYC-697-PHOI,103.000000,103.000000,2022-10-31,2022-11-01,2022-10-31
9-GLNDYC-000-IN-TL,2123,1999,PYC-697-PHOI,102.000000,102.000000,2022-10-31,2022-11-01,2022-10-31
9-DANHUA-WHI-00-AK,2123,2087,PYC-741-PHOI,102.000000,102.000000,2022-11-08,2022-11-09,2022-11-09
6-NH7000-GLD-00-WW,2124,1999,PYC-697-PHOI,103.000000,102.000000,2022-10-31,2022-11-01,2022-10-31
6-NH7000-GLD-00-WW,2124,1999,PYC-697-PHOI,103.000000,1.000000,2022-10-31,2022-11-01,2022-10-31
7-CM0234-BGE-50-PP,2124,1999,PYC-697-PHOI,2.000000,2.000000,2022-10-31,2022-11-01,2022-10-31
8-DY0002-000-DE-MX,2124,1999,PYC-697-PHOI,103.000000,103.000000,2022-10-31,2022-11-01,2022-10-31
9-NS3C02-000-00-NT,2124,1999,PYC-697-PHOI,105.000000,105.000000,2022-10-31,2022-11-01,2022-10-31
9-B03680-WHI-00-HN,2124,1999,PYC-697-PHOI,4.000000,4.000000,2022-10-31,2022-11-01,2022-10-31
3-NH0675-BLK-23-CY,2124,1999,PYC-697-PHOI,103.000000,103.000000,2022-10-31,2022-11-01,2022-10-31
9-GLNDYC-000-IN-TL,2124,1999,PYC-697-PHOI,102.000000,102.000000,2022-10-31,2022-11-01,2022-10-31
1-SUEDE0-TAU-L2-TQ,2124,2038,PYC-730-CAT,6.810000,8.000000,2022-11-03,2022-11-04,2022-11-03
4-MICRIN-WHI-N0-28,2124,2087,PYC-741-PHOI,151.470000,151.470000,2022-11-08,2022-11-09,2022-11-09
9-DANHUA-WHI-00-AK,2124,2087,PYC-741-PHOI,102.000000,102.000000,2022-11-08,2022-11-09,2022-11-09
2-M83200-BLK-00-DI,2124,2231,PYC-814-CAT,3.470000,3.470000,2022-11-18,2022-11-19,2022-11-18
4-MICRO0-BLK-N0-28,2125,2120,PYC-757-PHOI,304.000000,304.000000,2022-11-11,2022-11-12,2022-11-11
4-MICRO0-BLK-DK-30,2125,2120,PYC-757-PHOI,166.320000,166.320000,2022-11-11,2022-11-12,2022-11-11
2-M83200-BLK-00-DI,2125,2231,PYC-814-CAT,8.570000,8.570000,2022-11-18,2022-11-19,2022-11-18
6-DS0012-BLK-00-NT,2125,2011,PYC-704-PHOI,255.000000,255.000000,2022-11-01,2022-11-02,2022-11-01
6-KHDS12-BLK-00-NT,2125,2011,PYC-704-PHOI,255.000000,255.000000,2022-11-01,2022-11-02,2022-11-01
8-DY0002-000-DE-MX,2125,2011,PYC-704-PHOI,255.000000,255.000000,2022-11-01,2022-11-02,2022-11-01
7-CM0BLK-BLK-50-PP,2125,2011,PYC-704-PHOI,5.000000,5.000000,2022-11-01,2022-11-02,2022-11-01
9-NS3C02-000-00-NT,2125,2011,PYC-704-PHOI,260.000000,260.000000,2022-11-01,2022-11-02,2022-11-01
9-B03680-WHI-00-HN,2125,2011,PYC-704-PHOI,10.000000,10.000000,2022-11-01,2022-11-02,2022-11-01
3-NH0468-BLK-23-CY,2125,2011,PYC-704-PHOI,255.000000,255.000000,2022-11-01,2022-11-02,2022-11-01
9-SDY003-000-00-MX,2125,2011,PYC-704-PHOI,252.000000,252.000000,2022-11-01,2022-11-02,2022-11-01
9-GLNDYC-000-IN-TL,2125,2011,PYC-704-PHOI,252.000000,252.000000,2022-11-01,2022-11-02,2022-11-01
1-MICRO0-BLK-L4-HV,2125,2038,PYC-730-CAT,27.440000,28.000000,2022-11-03,2022-11-04,2022-11-03
1-MICRO0-BLK-00-HV,2125,2038,PYC-730-CAT,4.160000,4.160000,2022-11-03,2022-11-04,2022-11-03
1-MICRO0-BLK-V1-HV,2125,2038,PYC-730-CAT,7.120000,8.000000,2022-11-03,2022-11-04,2022-11-03
6-NH7000-BLK-00-WW,2126,2011,PYC-704-PHOI,102.000000,102.000000,2022-11-01,2022-11-02,2022-11-01
8-DY0002-000-DE-MX,2126,2011,PYC-704-PHOI,102.000000,102.000000,2022-11-01,2022-11-02,2022-11-01
7-CM0BLK-BLK-50-PP,2126,2011,PYC-704-PHOI,2.000000,2.000000,2022-11-01,2022-11-02,2022-11-01
9-NS3C02-000-00-NT,2126,2011,PYC-704-PHOI,104.000000,104.000000,2022-11-01,2022-11-02,2022-11-01
9-B03680-WHI-00-HN,2126,2011,PYC-704-PHOI,4.000000,4.000000,2022-11-01,2022-11-02,2022-11-01
3-NH0675-BLK-23-CY,2126,2011,PYC-704-PHOI,102.000000,102.000000,2022-11-01,2022-11-02,2022-11-01
9-GLNDYC-000-IN-TL,2126,2011,PYC-704-PHOI,101.000000,101.000000,2022-11-01,2022-11-02,2022-11-01
