position,total_quota,parent_product,order_code,product_code,order_quota
Hông,3.800000,102,JP-220608-NAKAJIMA RACING 2022,1-CVAC08-WHI-00-HV,0.024400
Đuôi,4.800000,102,JP-220608-NAKAJIMA RACING 2022,1-CVAC08-WHI-00-HV,0.031000
Két trên,3.400000,131,JP-220608-NAKAJIMA RACING 2022,1-CVAC14-NAV-00-HV,0.021700
Két dưới + nút,3.200000,131,JP-220608-NAKAJIMA RACING 2022,1-CVAC14-NAV-00-HV,0.020800
Đai,93.100000,8961,JP-220608-NAKAJIMA RACING 2022,4-CVAC14-NAV-O6-35,0.600000
Viền,209.500000,6885,JP-220608-NAKAJIMA RACING 2022,4-KATE00-WHI-N0-28,1.350000
Két nhựa,145.000000,7578,JP-220608-NAKAJIMA RACING 2022,3-NH0675-BLK-23-CY,1.000000
Nút sắt,145.000000,6580,JP-220608-NAKAJIMA RACING 2022,9-NS3C02-000-00-NT,1.000000
Keo,5.100000,2349,JP-220608-NAKAJIMA RACING 2022,2-M83200-WHI-00-DI,0.033000
Dây size,93.100000,3989,JP-220608-NAKAJIMA RACING 2022,5-DAFELT-WHI-07-TA,0.600000
Nhãn,145.000000,5135,JP-220608-NAKAJIMA RACING 2022,8-JP0043-000-ST-TL,1.000000
Chỉ may VAC14,3.000000,3531,JP-220608-NAKAJIMA RACING 2022,7-CM7982-NAV-50-PP,0.016000
Giấy lót nón,145.000000,8916,JP-220608-NAKAJIMA RACING 2022,9-GL2608-450-00-TA,1.000000
Bao nylon,6.000000,6731,JP-220608-NAKAJIMA RACING 2022,9-B03680-WHI-00-HN,0.040000
Thùng con,6.000000,6806,JP-220608-NAKAJIMA RACING 2022,9-642218-Y00-3L-BN,0.040000
Thùng lớn,1.000000,6807,JP-220608-NAKAJIMA RACING 2022,9-664757-Y00-5L-BN,0.010000
Dây khóa,2.300000,102,JP-220608-NAKAJIMA RACING 2022,1-CVAC08-WHI-00-HV,0.015000
Phối mặt,2.200000,102,JP-220608-NAKAJIMA RACING 2022,1-CVAC08-WHI-00-HV,0.014000
Phối két trên,2.500000,102,JP-220608-NAKAJIMA RACING 2022,1-CVAC08-WHI-00-HV,0.016000
Chỉ may VAC08,2.000000,3318,JP-220608-NAKAJIMA RACING 2022,7-CM1712-WHI-50-PP,0.010000
Chỉ cước,1.000000,6187,JP-220608-NAKAJIMA RACING 2022,7-CMCUOC-WHI-00-AK,0.005000
Gai dính (mặt bông),14.000000,6605,JP-220608-NAKAJIMA RACING 2022,9-GDTHMB-WHI-20-AN,0.090000
Gai dính ( mặt gai),14.000000,6606,JP-220608-NAKAJIMA RACING 2022,9-GDTHMG-WHI-20-AN,0.090000
Mặt,2.944200,82,TTD-220527-Hubb&Wills 5-Style 2,1-CVAC06-BLK-00-HV,0.026500
Hông,4.110700,1929,TTD-220527-Hubb&Wills 5-Style 2,1-L03090-BL2-07-DD,0.037000
Đuôi,4.666200,1929,TTD-220527-Hubb&Wills 5-Style 2,1-L03090-BL2-07-DD,0.042000
Két trên,3.110800,82,TTD-220527-Hubb&Wills 5-Style 2,1-CVAC06-BLK-00-HV,0.028000
Két dưới,2.333100,82,TTD-220527-Hubb&Wills 5-Style 2,1-CVAC06-BLK-00-HV,0.021000
Đai,66.660000,8347,TTD-220527-Hubb&Wills 5-Style 2,4-CVAC06-BLK-D6-30,0.600000
Viền,162.200000,9005,TTD-220527-Hubb&Wills 5-Style 2,4-KATE00-WHI-NL-28,1.460000
Két nhựa,111.100000,7578,TTD-220527-Hubb&Wills 5-Style 2,3-NH0675-BLK-23-CY,1.000000
Nút sắt,111.100000,6580,TTD-220527-Hubb&Wills 5-Style 2,9-NS3C02-000-00-NT,1.000000
Keo dựng mặt,3.666300,2346,TTD-220527-Hubb&Wills 5-Style 2,2-GANXAM-GRY-00-WW,0.033000
Dây size,66.660000,3983,TTD-220527-Hubb&Wills 5-Style 2,5-DAFELT-BLK-07-TA,0.600000
Khóa nhựa,111.100000,10218,TTD-220527-Hubb&Wills 5-Style 2,1-ASD234-TTT-DK-EV,1.000000
Nhãn dệt đai DYC,111.100000,5669,TTD-220527-Hubb&Wills 5-Style 2,8-TA0075-000-DE-TL,1.000000
Chỉ may,1.111000,5948,TTD-220527-Hubb&Wills 5-Style 2,7-CM0BLK-BLK-50-PP,0.010000
Giấy lót nón,111.100000,6610,TTD-220527-Hubb&Wills 5-Style 2,9-L02680-450-00-TL,1.000000
Bao nylon,4.221800,6731,TTD-220527-Hubb&Wills 5-Style 2,9-B03680-WHI-00-HN,0.038000
Tem két,111.100000,8727,TTD-220527-Hubb&Wills 5-Style 2,9-STA001-000-00-DO,1.000000
Thùng carton to (100 pcs),1.111000,6788,TTD-220527-Hubb&Wills 5-Style 2,9-664740-Y00-5L-BN,0.010000
Thùng carton nhỏ (25 pcs),4.444000,6806,TTD-220527-Hubb&Wills 5-Style 2,9-642218-Y00-3L-BN,0.040000
Thẻ bài,111.100000,8726,TTD-220527-Hubb&Wills 5-Style 2,9-HTA001-000-00-DO,1.000000
Đai,66.660000,8706,TTD-220527-Hubb&Wills 5-Style 2,4-CVAC06-BLK-AC-35,
Mặt + Nút,3.444100,1999,BF-220605-FCSG22 03,1-L31014-BLK-L2-DD,0.031000
Hông,2.844200,1999,BF-220605-FCSG22 03,1-L31014-BLK-L2-DD,0.025600
Đuôi,3.377400,1999,BF-220605-FCSG22 03,1-L31014-BLK-L2-DD,0.030400
Két trên,2.488600,1999,BF-220605-FCSG22 03,1-L31014-BLK-L2-DD,0.022400
Két dưới,2.355300,1999,BF-220605-FCSG22 03,1-L31014-BLK-L2-DD,0.021200
Đai,66.660000,8458,BF-220605-FCSG22 03,4-CVAC06-BLK-A6-35,0.600000
Viền,149.985000,8049,BF-220605-FCSG22 03,4-KATEIN-BLK-N0-28,1.350000
Két nhựa,101.000000,7548,BF-220605-FCSG22 03,3-NH9454-BLK-23-CY,1.000000
Nút sắt,101.000000,6580,BF-220605-FCSG22 03,9-NS3C02-000-00-NT,1.000000
Dây size,66.660000,3983,BF-220605-FCSG22 03,5-DAFELT-BLK-07-TA,0.600000
Khóa Nhựa,101.000000,10218,BF-220605-FCSG22 03,1-ASD234-TTT-DK-EV,1.000000
Keo,3.700000,2346,BF-220605-FCSG22 03,2-GANXAM-GRY-00-WW,0.033000
Nhãn,101.000000,4382,BF-220605-FCSG22 03,8-BF0092-000-00-TL,1.000000
Chỉ may,1.777600,5948,BF-220605-FCSG22 03,7-CM0BLK-BLK-50-PP,0.016000
Giấy lót nón,101.000000,8916,BF-220605-FCSG22 03,9-GL2608-450-00-TA,1.000000
Bao nylon,4.000000,6731,BF-220605-FCSG22 03,9-B03680-WHI-00-HN,0.040000
Thùng lớn,1.000000,8225,BF-220605-FCSG22 03,9-X44317-Y00-5L-BN,0.010000
Gói chống ẩm,4.000000,6587,BF-220605-FCSG22 03,9-HCHOAM-000-00-NP,0.040000
Mặt,3.000000,2213,HM-220505-NNM TWEET AW,1-WOOACR-TWD-00-KJ,0.025600
Hông,2.800000,2213,HM-220505-NNM TWEET AW,1-WOOACR-TWD-00-KJ,0.024000
Đuôi,3.600000,2213,HM-220505-NNM TWEET AW,1-WOOACR-TWD-00-KJ,0.030400
Két trên + nút,3.300000,2213,HM-220505-NNM TWEET AW,1-WOOACR-TWD-00-KJ,0.028300
Két dưới,2.400000,2213,HM-220505-NNM TWEET AW,1-WOOACR-TWD-00-KJ,0.020800
Đai,70.600000,8956,HM-220505-NNM TWEET AW,4-CVAC07-GRY-I6-35,0.600000
Viền,171.800000,8162,HM-220505-NNM TWEET AW,4-NYLOIN-BLK-N0-28,1.460000
Két nhựa,107.000000,7584,HM-220505-NNM TWEET AW,3-NH065T-WHI-23-CY,1.000000
Nút sắt,107.000000,6580,HM-220505-NNM TWEET AW,9-NS3C02-000-00-NT,1.000000
Keo dựng mặt,3.900000,2346,HM-220505-NNM TWEET AW,2-GANXAM-GRY-00-WW,0.033000
Dây size,70.600000,4012,HM-220505-NNM TWEET AW,5-DAFELT-GRY-07-TA,0.600000
Khóa,107.000000,2398,HM-220505-NNM TWEET AW,6-NH7000-GRY-00-WW,1.000000
Chỉ may chính,2.000000,3646,HM-220505-NNM TWEET AW,7-CM9633-QRY-50-PP,0.016000
Giấy lót nón,107.000000,8916,HM-220505-NNM TWEET AW,9-GL2608-450-00-TA,1.000000
Bao nylon,4.000000,6731,HM-220505-NNM TWEET AW,9-B03680-WHI-00-HN,0.040000
Thùng lớn,1.000000,6823,HM-220505-NNM TWEET AW,9-604336-Y00-5L-BN,0.010000
Nhãn dệt đai,107.000000,8241,HM-220505-NNM TWEET AW,8-HM0390-000-DE-TL,1.000000
Nhãn dệt khóa,107.000000,8242,HM-220505-NNM TWEET AW,8-HM0391-000-DE-TL,1.000000
Con giống da,107.000000,8240,HM-220505-NNM TWEET AW,8-HM0389-000-DA-TQ,1.000000
Chỉ may viền,1.000000,5948,HM-220505-NNM TWEET AW,7-CM0BLK-BLK-50-PP,0.006000
Chỉ may con giống da,1.000000,3642,HM-220505-NNM TWEET AW,7-CM9623-QRY-50-PP,0.009000
Mặt,2.944200,82,TTD-220527-Hubb&Wills 5-Style 1,1-CVAC06-BLK-00-HV,0.026500
Hông,4.110700,1929,TTD-220527-Hubb&Wills 5-Style 1,1-L03090-BL2-07-DD,0.037000
Đuôi,4.666200,1929,TTD-220527-Hubb&Wills 5-Style 1,1-L03090-BL2-07-DD,0.042000
Két trên + nút,3.110800,82,TTD-220527-Hubb&Wills 5-Style 1,1-CVAC06-BLK-00-HV,0.028000
Két dưới,2.333100,82,TTD-220527-Hubb&Wills 5-Style 1,1-CVAC06-BLK-00-HV,0.021000
Đai,66.660000,8706,TTD-220527-Hubb&Wills 5-Style 1,4-CVAC06-BLK-AC-35,0.600000
Viền,162.206000,9008,TTD-220527-Hubb&Wills 5-Style 1,4-KATE00-BLK-NL-28,1.460000
Két nhựa,111.100000,7578,TTD-220527-Hubb&Wills 5-Style 1,3-NH0675-BLK-23-CY,1.000000
Nút sắt,111.100000,6580,TTD-220527-Hubb&Wills 5-Style 1,9-NS3C02-000-00-NT,1.000000
Keo dựng mặt,3.666300,2346,TTD-220527-Hubb&Wills 5-Style 1,2-GANXAM-GRY-00-WW,0.033000
Dây size,66.660000,3983,TTD-220527-Hubb&Wills 5-Style 1,5-DAFELT-BLK-07-TA,0.600000
Khóa nhựa,111.100000,10218,TTD-220527-Hubb&Wills 5-Style 1,1-ASD234-TTT-DK-EV,1.000000
Nhãn dệt đai,111.100000,5669,TTD-220527-Hubb&Wills 5-Style 1,8-TA0075-000-DE-TL,1.000000
Chỉ may,1.111000,5948,TTD-220527-Hubb&Wills 5-Style 1,7-CM0BLK-BLK-50-PP,0.010000
Giấy lót nón logo DYC,111.100000,6610,TTD-220527-Hubb&Wills 5-Style 1,9-L02680-450-00-TL,1.000000
Bao nylon,4.221800,6731,TTD-220527-Hubb&Wills 5-Style 1,9-B03680-WHI-00-HN,0.038000
Tem két,111.100000,8727,TTD-220527-Hubb&Wills 5-Style 1,9-STA001-000-00-DO,1.000000
Thùng carton to (100 pcs),1.000000,6788,TTD-220527-Hubb&Wills 5-Style 1,9-664740-Y00-5L-BN,0.010000
Thùng carton nhỏ (25 pcs),4.000000,6806,TTD-220527-Hubb&Wills 5-Style 1,9-642218-Y00-3L-BN,0.040000
Thẻ bài,111.100000,8726,TTD-220527-Hubb&Wills 5-Style 1,9-HTA001-000-00-DO,1.000000
Vải CG mặt,2.200000,82,TTD-220527-Hubb&Wills 5-Style 1,1-CVAC06-BLK-00-HV,0.020000
Đạn,111.100000,7885,TTD-220527-Hubb&Wills 5-Style 1,9-DANHUA-WHI-35-AK,1.000000
Mặt + nút,3.600000,82,JP-220608-TRD RED,1-CVAC06-BLK-00-HV,0.023300
Hông,3.800000,1997,JP-220608-TRD RED,1-L31014-BLK-00-DD,0.024400
Đuôi,4.800000,1997,JP-220608-TRD RED,1-L31014-BLK-00-DD,0.031000
Két trên,3.400000,82,JP-220608-TRD RED,1-CVAC06-BLK-00-HV,0.021700
Két dưới,3.200000,74,JP-220608-TRD RED,1-CVAC04-SCA-00-HV,0.020800
Đai,93.100000,8458,JP-220608-TRD RED,4-CVAC06-BLK-A6-35,0.600000
Viền,209.500000,8508,JP-220608-TRD RED,4-KATE00-BLK-N0-28,1.350000
Két nhựa,145.000000,7578,JP-220608-TRD RED,3-NH0675-BLK-23-CY,1.000000
Nút Nhựa,145.000000,8748,JP-220608-TRD RED,9-NNL000-000-00-JP,1.000000
Keo dựng mặt,5.100000,2348,JP-220608-TRD RED,2-M83200-BLK-00-DI,0.033000
Dây size,93.100000,3983,JP-220608-TRD RED,5-DAFELT-BLK-07-TA,0.600000
Nhãn,145.000000,5112,JP-220608-TRD RED,8-JP0020-000-ST-TL,1.000000
Chỉ may chóp,2.200000,3351,JP-220608-TRD RED,7-CM3822-RED-50-PP,0.014000
Giấy lót nón,145.000000,8916,JP-220608-TRD RED,9-GL2608-450-00-TA,1.000000
Bao nylon,6.000000,6731,JP-220608-TRD RED,9-B03680-WHI-00-HN,0.040000
Thùng con,6.000000,6806,JP-220608-TRD RED,9-642218-Y00-3L-BN,0.040000
Thùng lớn,1.000000,6807,JP-220608-TRD RED,9-664757-Y00-5L-BN,0.010000
Dây khóa,2.300000,74,JP-220608-TRD RED,1-CVAC04-SCA-00-HV,0.015000
Két trên phối,1.200000,74,JP-220608-TRD RED,1-CVAC04-SCA-00-HV,0.008000
Chỉ may bọ+đai+viền+mí két,1.000000,5948,JP-220608-TRD RED,7-CM0BLK-BLK-50-PP,0.006000
Khóa gai (mặt bông),14.000000,6603,JP-220608-TRD RED,9-GDTHMB-BLK-20-AN,0.090000
khóa gai (mặt gai),14.000000,6604,JP-220608-TRD RED,9-GDTHMG-BLK-20-AN,0.090000
Mặt + Nút,1.500000,2029,BF-220605-FCSG22 06 58cm,1-L31014-WHI-L1-DD,0.026400
Hông,1.400000,2027,BF-220605-FCSG22 06 58cm,1-L31014-WHI-00-DD,0.025000
Đuôi,1.700000,2027,BF-220605-FCSG22 06 58cm,1-L31014-WHI-00-DD,0.030000
Két trên,1.300000,2029,BF-220605-FCSG22 06 58cm,1-L31014-WHI-L1-DD,0.023000
Két dưới,1.200000,2029,BF-220605-FCSG22 06 58cm,1-L31014-WHI-L1-DD,0.021800
Đai,66.660000,8458,BF-220605-FCSG22 06 58cm,4-CVAC06-BLK-A6-35,0.600000
Viền,81.900000,8049,BF-220605-FCSG22 06 58cm,4-KATEIN-BLK-N0-28,1.460000
Két nhựa size 58,51.000000,7555,BF-220605-FCSG22 06 58cm,3-NH950V-WHI-23-CY,0.510000
Nút sắt,51.000000,6580,BF-220605-FCSG22 06 58cm,9-NS3C02-000-00-NT,1.000000
Dây size,66.660000,3983,BF-220605-FCSG22 06 58cm,5-DAFELT-BLK-07-TA,0.600000
Keo dựng mặt,3.666300,2346,BF-220605-FCSG22 06 58cm,2-GANXAM-GRY-00-WW,0.033000
Khóa Nhựa,51.000000,2410,BF-220605-FCSG22 06 58cm,6-NH7000-WHI-00-WW,
Nhãn Đai,51.000000,4382,BF-220605-FCSG22 06 58cm,8-BF0092-000-00-TL,
"Chỉ may đai, viền",1.000000,5948,BF-220605-FCSG22 06 58cm,7-CM0BLK-BLK-50-PP,
Giấy lót nón,51.000000,8916,BF-220605-FCSG22 06 58cm,9-GL2608-450-00-TA,
Bao nylon,2.000000,6731,BF-220605-FCSG22 06 58cm,9-B03680-WHI-00-HN,
Thùng Carton,51.000000,8225,BF-220605-FCSG22 06 58cm,9-X44317-Y00-5L-BN,
"Chỉ may chóp, bo két",1.000000,3318,BF-220605-FCSG22 06 58cm,7-CM1712-WHI-50-PP,
Gói chống ẩm,2.000000,6587,BF-220605-FCSG22 06 58cm,9-HCHOAM-000-00-NP,
Mặt + Nút,3.444100,152,BF-220605- FCSG22 07,1-CVAC24-KGR-00-HV,0.031000
Hông,2.777500,152,BF-220605- FCSG22 07,1-CVAC24-KGR-00-HV,0.025000
Đuôi,3.377400,152,BF-220605- FCSG22 07,1-CVAC24-KGR-00-HV,0.030400
Két trên,2.555300,152,BF-220605- FCSG22 07,1-CVAC24-KGR-00-HV,0.023000
Két dưới,2.422000,152,BF-220605- FCSG22 07,1-CVAC24-KGR-00-HV,0.021800
Đai Cotton,66.660000,8733,BF-220605- FCSG22 07,4-CVAC06-BLK-I6-35,0.600000
Viền,162.200000,8049,BF-220605- FCSG22 07,4-KATEIN-BLK-N0-28,1.460000
Két nhựa,101.000000,7569,BF-220605- FCSG22 07,3-N950KV-BLK-23-CY,1.000000
Nút sắt,101.000000,6580,BF-220605- FCSG22 07,9-NS3C02-000-00-NT,1.000000
Dây size,66.660000,3983,BF-220605- FCSG22 07,5-DAFELT-BLK-07-TA,0.600000
Keo dựng mặt,3.666300,2346,BF-220605- FCSG22 07,2-GANXAM-GRY-00-WW,0.033000
Khóa,101.000000,2416,BF-220605- FCSG22 07,6-NH7000-KGR-00-WW,1.000000
Nhãn,101.000000,4350,BF-220605- FCSG22 07,8-BF0060-000-DE-TL,1.000000
Chỉ may,2.000000,3433,BF-220605- FCSG22 07,7-CM6123-GRN-50-PP,0.016000
"Chỉ may viền, Đai",1.000000,5948,BF-220605- FCSG22 07,7-CM0BLK-BLK-50-PP,0.011000
Bao nylon,4.000000,6731,BF-220605- FCSG22 07,9-B03680-WHI-00-HN,0.040000
Thùng lớn,1.000000,8225,BF-220605- FCSG22 07,9-X44317-Y00-5L-BN,0.010000
Giấy lót nón,101.000000,8916,BF-220605- FCSG22 07,9-GL2608-450-00-TA,1.000000
Gói chống ẩm,4.000000,6587,BF-220605- FCSG22 07,9-HCHOAM-000-00-NP,0.040000
Mặt dưới & nút (lớp ngoài),21.200000,1676,CIE-210808-TRKCap SC - NYNY,1-RPHW1R-BLK-L4-HF,0.022300
Mặt trên (lớp ngoài),11.400000,1676,CIE-210808-TRKCap SC - NYNY,1-RPHW1R-BLK-L4-HF,0.012000
Mặt dưới (lớp trong),21.200000,1922,CIE-210808-TRKCap SC - NYNY,1-L03073-BLK-00-DD,0.022300
Mặt trên (lớp trong),11.400000,1922,CIE-210808-TRKCap SC - NYNY,1-L03073-BLK-00-DD,0.012000
Hông,28.000000,1759,CIE-210808-TRKCap SC - NYNY,1-RPMK2R-BLK-00-EF,0.029500
Đuôi,29.600000,1759,CIE-210808-TRKCap SC - NYNY,1-RPMK2R-BLK-00-EF,0.031250
Két trên,19.000000,1677,CIE-210808-TRKCap SC - NYNY,1-RPHW1R-BLK-L2-HF,0.020000
Két dưới,19.000000,1809,CIE-210808-TRKCap SC - NYNY,1-RPMK1R-WHI-L1-IF,0.020000
Viền bọc két 3.6cm,483.500000,7244,CIE-210808-TRKCap SC - NYNY,4-RPHW1R-BLK-N2-36,0.500000
Mút két,17.000000,7950,CIE-210808-TRKCap SC - NYNY,9-MUCUNG-WHI-25-FR,0.018500
Nút sắt,948.630000,6580,CIE-210808-TRKCap SC - NYNY,9-NS3C02-000-00-NT,1.000000
Khóa nhựa,921.000000,2615,CIE-210808-TRKCap SC - NYNY,6-NH092K-BLK-00-KK,1.000000
Dây khóa,303.561600,3943,CIE-210808-TRKCap SC - NYNY,5-DA0098-BLK-20-PI,0.320000
Đai TP,580.200000,8490,CIE-210808-TRKCap SC - NYNY,4-RPMK1R-BLK-DB-35,0.600000
Viền 2.8cm in,1367.700000,9008,CIE-210808-TRKCap SC - NYNY,4-KATE00-BLK-NL-28,1.350000
Viền 2.8cm trơn,628.600000,8508,CIE-210808-TRKCap SC - NYNY,4-KATE00-BLK-N0-28,0.650000
Dây size,502.900000,3983,CIE-210808-TRKCap SC - NYNY,5-DAFELT-BLK-07-TA,0.520000
Chỉ may chính+đai,14.000000,5948,CIE-210808-TRKCap SC - NYNY,7-CM0BLK-BLK-50-PP,0.015200
Chỉ may viền,2.000000,5948,CIE-210808-TRKCap SC - NYNY,7-CM0BLK-BLK-50-PP,0.002200
Nhãn kẹp đuôi,921.000000,4501,CIE-210808-TRKCap SC - NYNY,8-CI0001-BLK-DE-TR,1.000000
Nhãn satin,921.000000,4514,CIE-210808-TRKCap SC - NYNY,8-CI0014-000-ST-MX,1.000000
Nhãn dệt Style,921.000000,4521,CIE-210808-TRKCap SC - NYNY,8-CI0021-000-DE-MX,1.000000
Nhãn dệt Cool Wick,921.000000,4505,CIE-210808-TRKCap SC - NYNY,8-CI0005-000-DE-MX,1.000000
Giấy lót nón Felt,921.000000,6611,CIE-210808-TRKCap SC - NYNY,9-L29115-BLK-00-TQ,1.000000
Hangtag,921.000000,7927,CIE-210808-TRKCap SC - NYNY,9-HCI001-000-00-TR,1.000000
Hangtag Insert,921.000000,8029,CIE-210808-TRKCap SC - NYNY,9-HCI002-000-00-TR,1.000000
Kim treo Hangtag,921.000000,8046,CIE-210808-TRKCap SC - NYNY,9-HCI006-000-00-TR,1.000000
Dây treo hangtag,921.000000,4088,CIE-210808-TRKCap SC - NYNY,5-DCI005-000-00-TR,1.000000
Barcode,921.000000,8939,CIE-210808-TRKCap SC - NYNY,9-CCI026-000-00-TA,1.000000
Tấm lót,36.800000,8523,CIE-210808-TRKCap SC - NYNY,9-TL6322-Y00-5L-BN,0.040000
Bao nylon,36.800000,6731,CIE-210808-TRKCap SC - NYNY,9-B03680-WHI-00-HN,0.040000
Thùng nhỏ,36.800000,6787,CIE-210808-TRKCap SC - NYNY,9-642216-Y00-3L-BN,0.040000
Thùng lớn,6.100000,6790,CIE-210808-TRKCap SC - NYNY,9-664752-Y00-5L-BN,0.006667
Con giống hông trái,921.000000,4548,CIE-210808-TRKCap SC - NYNY,8-CI0049-BLK-00-TR,1.000000
Nhãn đai,921.000000,4520,CIE-210808-TRKCap SC - NYNY,8-CI0020-000-DE-MX,1.000000
Nhãn đai,921.000000,4518,CIE-210808-TRKCap SC - NYNY,8-CI0018-000-DE-AV,1.000000
Hangtag Special,921.000000,9353,CIE-210808-TRKCap SC - NYNY,9-HCI023-000-00-CI,
Mặt,2.827000,8257,DYC-US-220604-Worth Avenue Yachts-586,1-MICRO1-NAV-V1-HV,0.025700
Hông,3.960000,8189,DYC-US-220604-Worth Avenue Yachts-586,1-MICRO1-NAV-L4-HV,0.036000
Đuôi,4.620000,8189,DYC-US-220604-Worth Avenue Yachts-586,1-MICRO1-NAV-L4-HV,0.042000
Két trên + nút,2.420000,8189,DYC-US-220604-Worth Avenue Yachts-586,1-MICRO1-NAV-L4-HV,0.022000
Két dưới,2.310000,8189,DYC-US-220604-Worth Avenue Yachts-586,1-MICRO1-NAV-L4-HV,0.021000
Đai,66.000000,8599,DYC-US-220604-Worth Avenue Yachts-586,4-MICRO0-WHI-D8-30,0.600000
Viền,148.500000,7117,DYC-US-220604-Worth Avenue Yachts-586,4-MICRO1-NAV-N0-28,1.350000
Két nhựa,110.000000,7593,DYC-US-220604-Worth Avenue Yachts-586,3-NH0468-BLK-23-CY,1.000000
Nút sắt,110.000000,6580,DYC-US-220604-Worth Avenue Yachts-586,9-NS3C02-000-00-NT,1.000000
Keo dựng mặt,3.630000,2348,DYC-US-220604-Worth Avenue Yachts-586,2-M83200-BLK-00-DI,0.033000
Dây size,66.000000,3999,DYC-US-220604-Worth Avenue Yachts-586,5-DAFELT-NAV-07-TA,0.600000
Nhãn dệt đai DYC Design vàng,110.000000,4578,DYC-US-220604-Worth Avenue Yachts-586,8-DY0002-000-DE-MX,1.000000
Chỉ may,1.100000,3507,DYC-US-220604-Worth Avenue Yachts-586,7-CM7915-NAV-50-PP,0.010000
Giấy lót nón,110.000000,8052,DYC-US-220604-Worth Avenue Yachts-586,9-GLNDYC-000-IN-TL,1.000000
Bao nylon,4.400000,6731,DYC-US-220604-Worth Avenue Yachts-586,9-B03680-WHI-00-HN,0.040000
Tem két,110.000000,7943,DYC-US-220604-Worth Avenue Yachts-586,9-SDY003-000-00-MX,1.000000
Thùng carton to (100 pcs),1.100000,8110,DYC-US-220604-Worth Avenue Yachts-586,9-664740-Y03-5L-BN,0.010000
Thùng carton nhỏ (25 pcs),4.400000,8111,DYC-US-220604-Worth Avenue Yachts-586,9-642218-Y03-3L-BN,0.040000
Dây khóa,1.320000,8256,DYC-US-220604-Worth Avenue Yachts-586,1-MICRO1-NAV-L2-HV,0.012000
Khóa,110.000000,2480,DYC-US-220604-Worth Avenue Yachts-586,6-DS0012-BLK-00-NT,1.000000
Khoen,110.000000,2569,DYC-US-220604-Worth Avenue Yachts-586,6-KHDS12-BLK-00-NT,1.000000
ĐAI,66.000000,8349,DYC-US-220604-Worth Avenue Yachts-586,4-MICRO1-NAV-D8-30,
Mặt,65.300000,2171,HM-220607-RAMMSTEIN,1-WOOACR-CAL-L2-KJ,0.025600
Hông,61.200000,2171,HM-220607-RAMMSTEIN,1-WOOACR-CAL-L2-KJ,0.024000
Đuôi,77.600000,2171,HM-220607-RAMMSTEIN,1-WOOACR-CAL-L2-KJ,0.030400
Két trên,72.200000,82,HM-220607-RAMMSTEIN,1-CVAC06-BLK-00-HV,0.028300
Két dưới,53.100000,82,HM-220607-RAMMSTEIN,1-CVAC06-BLK-00-HV,0.020800
Đai,1605.600000,8733,HM-220607-RAMMSTEIN,4-CVAC06-BLK-I6-35,0.600000
Viền,3907.100000,8162,HM-220607-RAMMSTEIN,4-NYLOIN-BLK-N0-28,1.460000
Két nhựa,2501.000000,7554,HM-220607-RAMMSTEIN,3-NH950V-BLK-23-CY,1.000000
Nút sắt,2501.000000,6580,HM-220607-RAMMSTEIN,9-NS3C02-000-00-NT,1.000000
Keo dựng mặt,84.200000,2346,HM-220607-RAMMSTEIN,2-GANXAM-GRY-00-WW,0.033000
Dây size,1530.600000,3983,HM-220607-RAMMSTEIN,5-DAFELT-BLK-07-TA,0.600000
Khóa,2501.000000,10218,HM-220607-RAMMSTEIN,1-ASD234-TTT-DK-EV,1.000000
Giấy lót nón,2501.000000,8916,HM-220607-RAMMSTEIN,9-GL2608-450-00-TA,1.000000
Bao nylon,100.000000,6731,HM-220607-RAMMSTEIN,9-B03680-WHI-00-HN,0.040000
Thùng lớn,25.000000,6823,HM-220607-RAMMSTEIN,9-604336-Y00-5L-BN,0.010000
Nhãn đai,2501.000000,4852,HM-220607-RAMMSTEIN,8-HM0143-000-DE-TL,1.000000
Nhãn khóa,2501.000000,4853,HM-220607-RAMMSTEIN,8-HM0144-000-DE-TL,1.000000
Chỉ may chóp,26.000000,3363,HM-220607-RAMMSTEIN,7-CM3950-MAR-50-PP,0.010000
Chỉ may,16.000000,5948,HM-220607-RAMMSTEIN,7-CM0BLK-BLK-50-PP,0.006000
Mặt,1.913200,8527,CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,1-RPHW1R-LGY-L3-HF,0.012000
Band,2.550900,8527,CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,1-RPHW1R-LGY-L3-HF,0.016000
Hông trên,3.985800,1810,CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,1-MK1RIN-WHI-00-IF,0.025000
Đỉnh,4.464000,1810,CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,1-MK1RIN-WHI-00-IF,0.028000
Két trên,2.534900,1711,CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,1-RPHW1R-LRY-L1-HF,0.015900
Két dưới,2.534900,1809,CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,1-RPMK1R-WHI-L1-IF,0.015900
Viền bọc két 3.6cm,79.715000,7248,CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,4-RPHW1R-LRY-N1-36,0.500000
Mút két,3.985800,7950,CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,9-MUCUNG-WHI-25-FR,0.025000
